company_id,company_name,industry,size_range,hq_location
47,Honeywell,"Appliances, Electrical, and Electronics Manufacturing",1000+,"Charlotte, North Carolina, US"
48,Tata Consultancy Services,IT Services and IT Consulting,1000+,"Mumbai, Maharashtra, IN"
49,National Security Agency,Defense and Space Manufacturing,1000+,"Ft. Meade, MD, US"
50,McKinsey & Company,Business Consulting and Services,1000+,"0, 0, US"
51,Xerox,Business Consulting and Services,1000+,"Norwalk, Connecticut, US"
52,Fujitsu Network Communications,Telecommunications,501-1000,"Richardson, Texas, US"
53,Goldman Sachs,Financial Services,1000+,"New York, New York, US"
54,Boeing,Aviation and Aerospace Component Manufacturing,1000+,"Arlington, VA, US"
55,bp,Oil and Gas,1000+,"London, England, GB"
56,T-Mobile,Telecommunications,1000+,"Bellevue, WA, US"
57,Nestlé,Food and Beverage Services,1000+,"Vevey, 0, CH"
58,GSK,Pharmaceutical Manufacturing,1000+,"Brentford, Middlesex, GB"
59,Booz Allen Hamilton,IT Services and IT Consulting,1000+,"McLean, VA, US"
60,Novartis,Pharmaceutical Manufacturing,1000+,"Basel, Baselstadt, CH"
61,Northrop Grumman,Defense and Space Manufacturing,1000+,"Falls Church, VA, US"
62,CGI,IT Services and IT Consulting,1000+,"Montreal, Quebec, CA"
63,Capital One,Financial Services,1000+,"McLean, Va, US"
64,Barclays,Financial Services,1000+,"London, 0, GB"
65,PepsiCo,Food and Beverage Services,1000+,"Purchase, New York, US"
66,Google,Software Development,1000+,"Mountain View, CA, US"
67,Electronic Arts (EA),Entertainment Providers,1000+,"Redwood City, CA, US"
68,SUSE,Software Development,501-1000,"Nürnberg, 0, DE"
69,ADP,Human Resources Services,1000+,"Roseland, New Jersey, US"
70,CDK Global,Software Development,501-1000,"Austin, Texas, US"
71,Teradata,Software Development,1000+,"San Diego, California, US"
72,SLB,Software Development,1000+,"Houston, Texas, US"
73,General Motors,Motor Vehicle Manufacturing,1000+,"Detroit, Michigan, US"
74,Ally,Financial Services,1000+,"Detroit, MI, US"
75,eBay,Software Development,1000+,"San Jose, CA, US"
76,PayPal,Software Development,1000+,"San Jose, CA, US"
77,Ford Motor Company,Motor Vehicle Manufacturing,1000+,"Dearborn, Michigan, US"
78,Merck,Pharmaceutical Manufacturing,1000+,"Rahway, New Jersey, US"
79,SAS,Software Development,1000+,"Cary, NC, US"
80,Avaya,IT Services and IT Consulting,501-1000,"Morristown, New Jersey, US"
81,AMD,Semiconductor Manufacturing,1000+,"Santa Clara, California, US"
82,MIT Lincoln Laboratory,Defense and Space Manufacturing,501-1000,"Lexington, MA, US"
83,Raytheon,Defense and Space Manufacturing,1000+,"Arlington, VA, US"
84,BNP Paribas,Banking,1000+,"Paris, 0, FR"
85,Mondelēz International,Food and Beverage Manufacturing,1000+,"Greater Chicago Area, IL, US"
86,Eastman Kodak Company,Manufacturing,501-1000,"Rochester, NY, US"
87,Carestream,Medical Equipment Manufacturing,501-1000,"Rochester, NY, US"
88,UPS,Truck Transportation,1000+,"Atlanta, GA, US"
89,Agilent Technologies,Biotechnology Research,1000+,"Santa Clara, CA, US"
90,The Home Depot,Retail,1000+,"Atlanta, Georgia, US"
91,Amdocs,Software Development,1000+,"Chesterfield, MO, US"
92,Mars,Manufacturing,1000+,"McLean, Virginia, US"
93,Amazon,Software Development,1000+,"Seattle, WA, US"
94,BMC Software,IT Services and IT Consulting,501-1000,"Houston, Texas, US"
95,Roche,Biotechnology Research,1000+,"Switzerland 🇨🇭, 0, CH"
96,AstraZeneca,Pharmaceutical Manufacturing,1000+,"Cambridge, Cambridgeshire, GB"
97,Abbott,Hospitals and Health Care,1000+,"Abbott Park, Illinois, US"
98,SAIC,IT Services and IT Consulting,1000+,"Reston, VA, US"
99,Dignity Health,Hospitals and Health Care,1000+,"San Francisco, CA, US"
100,Owens & Minor,Hospitals and Health Care,1000+,"Mechanicsville, VA, US"
101,Stanford Children's Health | Lucile Packard Children's Hospital Stanford,Hospitals and Health Care,501-1000,"Palo Alto, CA, US"
102,Boston Scientific,Medical Equipment Manufacturing,1000+,"Marlborough, MA, US"
103,Sanofi,Pharmaceutical Manufacturing,1000+,"Paris, France, FR"
104,Harvard Medical School,Higher Education,1000+,"Boston, ma, US"
105,Harvard University,Higher Education,1000+,"Cambridge, Massachusetts, US"
106,Harvard Law School,Higher Education,501-1000,"Cambridge, MA, US"
107,Dana-Farber Cancer Institute,Hospitals and Health Care,501-1000,"Boston, MA, US"
108,Boston Children's Hospital,Hospitals and Health Care,1000+,"Boston, MA, US"
109,Beth Israel Deaconess Medical Center,Hospitals and Health Care,501-1000,"Boston, MA, US"
110,L'Oréal,Personal Care Product Manufacturing,1000+,"Paris, 0, FR"
111,Eli Lilly and Company,Pharmaceutical Manufacturing,1000+,"Indianapolis, Indiana, US"
112,Intuit,Software Development,1000+,"Mountain View, California, US"
113,FedEx Ground,Freight and Package Transportation,1000+,"Coraopolis, Pennsylvania, US"
114,Ogilvy,Advertising Services,1000+,"New York, NY, US"
115,Gap Inc.,Retail,1000+,"San Francisco, California, US"
116,Banana Republic,Retail,1000+,"San Francisco, CA, US"
117,Robert Half,Staffing and Recruiting,1000+,"Menlo Park, CA, US"
118,ExxonMobil,Oil and Gas,201-500,"0, 0, US"
119,Societe Generale,Banking,1000+,"Paris, 0, FR"
120,The Coca-Cola Company,Food and Beverage Services,1000+,"Atlanta, GA, US"
121,Comcast,Telecommunications,1000+,"Philadelphia, PA, US"
122,Nielsen,Software Development,1000+,"New York, NY, US"
123,HCLTech,IT Services and IT Consulting,1000+,"Noida, Uttar Pradesh, IN"
124,BBC,Broadcast Media Production and Distribution,1000+,"London, England, GB"
125,State Street,Financial Services,1000+,"Boston, Massachusetts, US"
126,Bristol Myers Squibb,Pharmaceutical Manufacturing,1000+,"Lawrence Township, NJ, US"
127,Boston Consulting Group (BCG),Business Consulting and Services,1000+,"Boston, Massachusetts, US"
128,SLAC National Accelerator Laboratory,Research Services,501-1000,"Menlo Park, California, US"
129,Stanford University,Higher Education,1000+,"Stanford, CA, US"
130,ManpowerGroup,Staffing and Recruiting,1000+,"Milwaukee, Wisconsin, US"
131,RBC,Banking,1000+,"Toronto, Ontario, CA"
132,TotalEnergies,Oil and Gas,1000+,"Paris La Défense Cedex, 0, FR"
133,NBC News,Broadcast Media Production and Distribution,1000+,"New York, NY, US"
134,NBCUniversal,Entertainment Providers,1000+,"New York City, NY, US"
135,CNBC,Broadcast Media Production and Distribution,201-500,"Englewood Cliffs, NJ, US"
136,Allstate,Insurance,1000+,"Northbrook, IL, US"
137,Medtronic,Medical Equipment Manufacturing,1000+,"Minneapolis, MN, US"
138,Prudential Financial,Financial Services,1000+,"Newark, New Jersey, US"
139,Charles Schwab,Financial Services,1000+,"Westlake, Texas, US"
140,3M,Industrial Machinery Manufacturing,1000+,"St Paul, MN, US"
141,Capco Energy Solutions,IT Services and IT Consulting,501-1000,"Houston, TX, US"
142,Marsh,Insurance,1000+,"New York, New York, US"
143,Autodesk,Software Development,1000+,"San Francisco, CA, US"
144,"BAE Systems, Inc.",Defense and Space Manufacturing,1000+,"Falls Church, Virginia, US"
145,Nickelodeon,Broadcast Media Production and Distribution,11-50,"Los Angeles, CA, US"
146,Bayer,Chemical Manufacturing,1000+,"Leverkusen, North Rhine-Westphalia, DE"
147,General Dynamics Information Technology,IT Services and IT Consulting,1000+,"Falls Church, Virginia, US"
148,General Dynamics Land Systems,Defense and Space Manufacturing,501-1000,"0, 0, US"
149,General Dynamics Mission Systems,Defense and Space Manufacturing,1000+,"Fairfax, VA, US"
150,Philip Morris International,Tobacco Manufacturing,1000+,"Lausanne, 0, CH"
151,McCann Worldgroup,Advertising Services,1000+,"New York, NY, US"
152,MRM,Advertising Services,501-1000,"New York, NY, US"
153,UM Worldwide,Advertising Services,501-1000,"New York, NY, US"
154,The Adecco Group,Human Resources Services,1000+,"Zurich, Zurich, CH"
155,PTC,Software Development,501-1000,"Boston, Massachusetts, US"
156,Thales,IT Services and IT Consulting,1000+,"Meudon, Île-de-France, FR"
157,Sogeti,IT Services and IT Consulting,1000+,"Paris, Paris -  Issy-les-Moulineaux, FR"
158,Mavenir,Software Development,501-1000,"Richardson, Texas, US"
159,NASA - National Aeronautics and Space Administration,Aviation and Aerospace Component Manufacturing,1000+,"Washington, DC, US"
160,Qualcomm,Telecommunications,1000+,"San Diego, CA, US"
161,Applied Materials,Semiconductor Manufacturing,1000+,"Santa Clara, CA, US"
162,Western Union,Financial Services,501-1000,"Denver, CO, US"
163,Nike,Retail,1000+,"Beaverton, OR, US"
164,Spectrum Enterprise,Telecommunications,1000+,"Stamford, CT, US"
165,Coldwell Banker Realty,Real Estate,501-1000,"Madison, NJ, US"
166,Aon,Financial Services,1000+,"London, 0, GB"
167,CNN,Broadcast Media Production and Distribution,501-1000,"Atlanta, 0, US"
168,TE Connectivity,"Appliances, Electrical, and Electronics Manufacturing",1000+,"Schaffhausen, 0, CH"
169,Amgen,Biotechnology Research,1000+,"Thousand Oaks, CA, US"
170,Gartner,Information Services,1000+,"Stamford, CT, US"
171,Volvo Group,Motor Vehicle Manufacturing,1000+,"Göteborg, 0, SE"
172,Volvo Penta,Industrial Machinery Manufacturing,501-1000,"Gothenburg, VGR, SE"
