user_skill_id,user_id,skill_id,proficiency_level,acquired_date
1530,425,32,Expert,1992-01-01
1531,426,35,Expert,1996-01-01
1532,426,18,Expert,1996-01-01
1533,426,8,Expert,1996-01-01
1534,426,32,Expert,1996-01-01
1535,427,15,Advanced,2012-01-01
1536,427,23,Advanced,2012-01-01
1537,427,14,Advanced,2012-01-01
1538,428,34,Expert,2002-01-01
1539,428,28,Expert,2002-01-01
1540,428,24,Expert,2002-01-01
1541,428,17,Expert,2002-01-01
1542,429,33,Expert,2004-01-01
1543,429,35,Expert,2004-01-01
1544,429,8,Expert,2004-01-01
1545,429,27,Expert,2004-01-01
1546,430,16,Expert,1998-01-01
1547,430,17,Expert,1998-01-01
1548,430,26,Expert,1998-01-01
1549,431,15,Intermediate,2018-01-01
1550,431,23,Intermediate,2018-01-01
1551,431,14,Intermediate,2018-01-01
1552,432,15,Expert,2005-01-01
1553,432,23,Expert,2005-01-01
1554,432,14,Expert,2005-01-01
1555,433,14,Expert,2010-01-01
1556,433,15,Expert,2010-01-01
1557,433,12,Expert,2010-01-01
1558,433,23,Expert,2010-01-01
1559,434,34,Expert,2009-01-01
1560,434,28,Expert,2009-01-01
1561,434,24,Expert,2009-01-01
1562,434,17,Expert,2009-01-01
1563,435,33,Expert,2011-01-01
1564,435,35,Expert,2011-01-01
1565,435,8,Expert,2011-01-01
1566,435,27,Expert,2011-01-01
1567,436,35,Expert,2009-01-01
1568,436,18,Expert,2009-01-01
1569,436,8,Expert,2009-01-01
1570,436,32,Expert,2009-01-01
1571,437,15,Advanced,2016-01-01
1572,437,23,Advanced,2016-01-01
1573,437,14,Advanced,2016-01-01
1574,438,34,Intermediate,2020-01-01
1575,438,17,Intermediate,2020-01-01
1576,438,24,Intermediate,2020-01-01
1577,439,13,Advanced,2014-01-01
1578,439,17,Advanced,2014-01-01
1579,439,34,Advanced,2014-01-01
1580,440,13,Advanced,2012-01-01
1581,440,17,Advanced,2012-01-01
1582,440,34,Advanced,2012-01-01
1583,441,32,Advanced,2013-01-01
1584,441,26,Advanced,2013-01-01
1585,441,7,Advanced,2013-01-01
1586,442,15,Advanced,2016-01-01
1587,442,23,Advanced,2016-01-01
1588,442,14,Advanced,2016-01-01
1589,443,34,Advanced,2014-01-01
1590,443,28,Advanced,2014-01-01
1591,443,24,Advanced,2014-01-01
1592,443,17,Advanced,2014-01-01
1593,444,15,Intermediate,2020-01-01
1594,444,23,Intermediate,2020-01-01
1595,444,14,Intermediate,2020-01-01
1596,445,34,Expert,2010-01-01
1597,445,28,Expert,2010-01-01
1598,445,24,Expert,2010-01-01
1599,445,17,Expert,2010-01-01
1600,446,35,Expert,1987-01-01
1601,446,18,Expert,1987-01-01
1602,446,8,Expert,1987-01-01
1603,446,32,Expert,1987-01-01
1604,447,34,Expert,2008-01-01
1605,447,28,Expert,2008-01-01
1606,447,24,Expert,2008-01-01
1607,447,17,Expert,2008-01-01
1608,448,34,Expert,2009-01-01
1609,448,28,Expert,2009-01-01
1610,448,24,Expert,2009-01-01
1611,448,17,Expert,2009-01-01
1612,449,33,Expert,2002-01-01
1613,449,35,Expert,2002-01-01
1614,449,8,Expert,2002-01-01
1615,449,27,Expert,2002-01-01
1616,450,15,Advanced,2016-01-01
1617,450,23,Advanced,2016-01-01
1618,450,14,Advanced,2016-01-01
1619,451,34,Advanced,2014-01-01
1620,451,28,Advanced,2014-01-01
1621,451,24,Advanced,2014-01-01
1622,451,17,Advanced,2014-01-01
1623,452,33,Advanced,2014-01-01
1624,452,35,Advanced,2014-01-01
1625,452,8,Advanced,2014-01-01
1626,452,27,Advanced,2014-01-01
1627,453,34,Advanced,2015-01-01
1628,453,28,Advanced,2015-01-01
1629,453,24,Advanced,2015-01-01
1630,453,17,Advanced,2015-01-01
1631,454,32,Advanced,2016-01-01
1632,454,26,Advanced,2016-01-01
1633,454,7,Advanced,2016-01-01
1634,455,33,Advanced,2016-01-01
1635,455,35,Advanced,2016-01-01
1636,455,8,Advanced,2016-01-01
1637,455,27,Advanced,2016-01-01
1638,456,16,Advanced,2014-01-01
1639,456,17,Advanced,2014-01-01
1640,456,26,Advanced,2014-01-01
1641,457,35,Advanced,2014-01-01
1642,457,18,Advanced,2014-01-01
1643,457,8,Advanced,2014-01-01
1644,457,32,Advanced,2014-01-01
1645,458,34,Beginner,2024-01-01
1646,458,17,Beginner,2024-01-01
1647,458,24,Beginner,2024-01-01
1648,459,34,Expert,2004-01-01
1649,459,28,Expert,2004-01-01
1650,459,24,Expert,2004-01-01
1651,459,17,Expert,2004-01-01
1652,460,13,Advanced,2014-01-01
1653,460,17,Advanced,2014-01-01
1654,460,34,Advanced,2014-01-01
1655,461,34,Advanced,2016-01-01
1656,461,28,Advanced,2016-01-01
1657,461,24,Advanced,2016-01-01
1658,461,17,Advanced,2016-01-01
1659,462,34,Intermediate,2019-01-01
1660,462,28,Intermediate,2019-01-01
1661,462,24,Intermediate,2019-01-01
1662,462,17,Intermediate,2019-01-01
1663,463,34,Advanced,2014-01-01
1664,463,28,Advanced,2014-01-01
1665,463,24,Advanced,2014-01-01
1666,463,17,Advanced,2014-01-01
1667,464,15,Beginner,2023-01-01
1668,464,23,Beginner,2023-01-01
1669,464,14,Beginner,2023-01-01
1670,465,33,Advanced,2012-01-01
1671,465,35,Advanced,2012-01-01
1672,465,8,Advanced,2012-01-01
1673,465,27,Advanced,2012-01-01
1674,466,13,Expert,1996-01-01
1675,466,17,Expert,1996-01-01
1676,466,34,Expert,1996-01-01
1677,467,35,Expert,2002-01-01
1678,467,18,Expert,2002-01-01
1679,467,8,Expert,2002-01-01
1680,467,32,Expert,2002-01-01
1681,468,34,Advanced,2015-01-01
1682,468,28,Advanced,2015-01-01
1683,468,24,Advanced,2015-01-01
1684,468,17,Advanced,2015-01-01
1685,469,14,Expert,2006-01-01
1686,469,15,Expert,2006-01-01
1687,469,12,Expert,2006-01-01
1688,469,23,Expert,2006-01-01
1689,470,34,Intermediate,2018-01-01
1690,470,28,Intermediate,2018-01-01
1691,470,24,Intermediate,2018-01-01
1692,470,17,Intermediate,2018-01-01
1693,471,34,Intermediate,2021-01-01
1694,471,17,Intermediate,2021-01-01
1695,471,24,Intermediate,2021-01-01
1696,472,13,Expert,2006-01-01
1697,472,17,Expert,2006-01-01
1698,472,34,Expert,2006-01-01
1699,473,33,Advanced,2016-01-01
1700,473,35,Advanced,2016-01-01
1701,473,8,Advanced,2016-01-01
1702,473,27,Advanced,2016-01-01
1703,474,16,Expert,1993-01-01
1704,474,17,Expert,1993-01-01
1705,474,26,Expert,1993-01-01
1706,475,14,Intermediate,2018-01-01
1707,475,15,Intermediate,2018-01-01
1708,475,12,Intermediate,2018-01-01
1709,475,23,Intermediate,2018-01-01
1710,476,34,Intermediate,2018-01-01
1711,476,28,Intermediate,2018-01-01
1712,476,24,Intermediate,2018-01-01
1713,476,17,Intermediate,2018-01-01
1714,477,15,Beginner,2023-01-01
1715,477,23,Beginner,2023-01-01
1716,477,14,Beginner,2023-01-01
1717,478,35,Expert,1992-01-01
1718,478,18,Expert,1992-01-01
1719,478,8,Expert,1992-01-01
1720,478,32,Expert,1992-01-01
1721,479,34,Advanced,2017-01-01
1722,479,17,Advanced,2017-01-01
1723,479,24,Advanced,2017-01-01
1724,480,15,Intermediate,2018-01-01
1725,480,23,Intermediate,2018-01-01
1726,480,14,Intermediate,2018-01-01
1727,481,34,Beginner,2023-01-01
1728,481,17,Beginner,2023-01-01
1729,481,24,Beginner,2023-01-01
1730,482,14,Intermediate,2018-01-01
1731,482,15,Intermediate,2018-01-01
1732,482,12,Intermediate,2018-01-01
1733,482,23,Intermediate,2018-01-01
1734,483,34,Advanced,2015-01-01
1735,483,28,Advanced,2015-01-01
1736,483,24,Advanced,2015-01-01
1737,483,17,Advanced,2015-01-01
1738,484,15,Advanced,2015-01-01
1739,484,23,Advanced,2015-01-01
1740,484,14,Advanced,2015-01-01
1741,485,34,Expert,2011-01-01
1742,485,28,Expert,2011-01-01
1743,485,24,Expert,2011-01-01
1744,485,17,Expert,2011-01-01
1745,486,14,Intermediate,2018-01-01
1746,486,15,Intermediate,2018-01-01
1747,486,12,Intermediate,2018-01-01
1748,486,23,Intermediate,2018-01-01
1749,487,34,Expert,2007-01-01
1750,487,28,Expert,2007-01-01
1751,487,24,Expert,2007-01-01
1752,487,17,Expert,2007-01-01
1753,488,14,Beginner,2023-01-01
1754,488,15,Beginner,2023-01-01
1755,488,12,Beginner,2023-01-01
1756,488,23,Beginner,2023-01-01
1757,489,13,Advanced,2014-01-01
1758,489,17,Advanced,2014-01-01
1759,489,34,Advanced,2014-01-01
1760,490,16,Expert,2003-01-01
1761,490,17,Expert,2003-01-01
1762,490,26,Expert,2003-01-01
1763,491,14,Advanced,2016-01-01
1764,491,15,Advanced,2016-01-01
1765,491,12,Advanced,2016-01-01
1766,491,23,Advanced,2016-01-01
1767,492,15,Advanced,2014-01-01
1768,492,23,Advanced,2014-01-01
1769,492,14,Advanced,2014-01-01
1770,493,35,Expert,2003-01-01
1771,493,18,Expert,2003-01-01
1772,493,8,Expert,2003-01-01
1773,493,32,Expert,2003-01-01
1774,494,32,Advanced,2014-01-01
1775,494,26,Advanced,2014-01-01
1776,494,7,Advanced,2014-01-01
1777,495,34,Advanced,2016-01-01
1778,495,17,Advanced,2016-01-01
1779,495,24,Advanced,2016-01-01
1780,496,34,Intermediate,2019-01-01
1781,496,17,Intermediate,2019-01-01
1782,496,24,Intermediate,2019-01-01
1783,497,34,Intermediate,2021-01-01
1784,497,17,Intermediate,2021-01-01
1785,497,24,Intermediate,2021-01-01
1786,498,35,Expert,1998-01-01
1787,498,18,Expert,1998-01-01
1788,498,8,Expert,1998-01-01
1789,498,32,Expert,1998-01-01
1790,499,14,Intermediate,2021-01-01
1791,499,15,Intermediate,2021-01-01
1792,499,12,Intermediate,2021-01-01
1793,499,23,Intermediate,2021-01-01
1794,500,34,Intermediate,2018-01-01
1795,500,28,Intermediate,2018-01-01
1796,500,24,Intermediate,2018-01-01
1797,500,17,Intermediate,2018-01-01
1798,501,14,Intermediate,2018-01-01
1799,501,15,Intermediate,2018-01-01
1800,501,12,Intermediate,2018-01-01
1801,501,23,Intermediate,2018-01-01
1802,502,14,Beginner,2023-01-01
1803,502,15,Beginner,2023-01-01
1804,502,12,Beginner,2023-01-01
1805,502,23,Beginner,2023-01-01
1806,503,34,Expert,2006-01-01
1807,503,28,Expert,2006-01-01
1808,503,24,Expert,2006-01-01
1809,503,17,Expert,2006-01-01
1810,504,14,Advanced,2014-01-01
1811,504,15,Advanced,2014-01-01
1812,504,12,Advanced,2014-01-01
1813,504,23,Advanced,2014-01-01
1814,505,34,Intermediate,2019-01-01
1815,505,28,Intermediate,2019-01-01
1816,505,24,Intermediate,2019-01-01
1817,505,17,Intermediate,2019-01-01
1818,506,15,Intermediate,2021-01-01
1819,506,23,Intermediate,2021-01-01
1820,506,14,Intermediate,2021-01-01
1821,507,33,Advanced,2014-01-01
1822,507,35,Advanced,2014-01-01
1823,507,8,Advanced,2014-01-01
1824,507,27,Advanced,2014-01-01
1825,508,34,Intermediate,2018-01-01
1826,508,28,Intermediate,2018-01-01
1827,508,24,Intermediate,2018-01-01
1828,508,17,Intermediate,2018-01-01
1829,509,14,Expert,2007-01-01
1830,509,15,Expert,2007-01-01
1831,509,12,Expert,2007-01-01
1832,509,23,Expert,2007-01-01
1833,510,13,Expert,2009-01-01
1834,510,17,Expert,2009-01-01
1835,510,34,Expert,2009-01-01
1836,511,32,Expert,2008-01-01
1837,511,26,Expert,2008-01-01
1838,511,7,Expert,2008-01-01
1839,512,33,Expert,2011-01-01
1840,512,35,Expert,2011-01-01
1841,512,8,Expert,2011-01-01
1842,512,27,Expert,2011-01-01
1843,513,14,Intermediate,2019-01-01
1844,513,15,Intermediate,2019-01-01
1845,513,12,Intermediate,2019-01-01
1846,513,23,Intermediate,2019-01-01
1847,514,14,Beginner,2023-01-01
1848,514,15,Beginner,2023-01-01
1849,514,12,Beginner,2023-01-01
1850,514,23,Beginner,2023-01-01
1851,515,14,Advanced,2014-01-01
1852,515,15,Advanced,2014-01-01
1853,515,12,Advanced,2014-01-01
1854,515,23,Advanced,2014-01-01
1855,516,15,Beginner,2023-01-01
1856,516,23,Beginner,2023-01-01
1857,516,14,Beginner,2023-01-01
1858,517,14,Intermediate,2019-01-01
1859,517,15,Intermediate,2019-01-01
1860,517,12,Intermediate,2019-01-01
1861,517,23,Intermediate,2019-01-01
1862,518,34,Intermediate,2020-01-01
1863,518,28,Intermediate,2020-01-01
1864,518,24,Intermediate,2020-01-01
1865,518,17,Intermediate,2020-01-01
1866,519,34,Advanced,2016-01-01
1867,519,28,Advanced,2016-01-01
1868,519,24,Advanced,2016-01-01
1869,519,17,Advanced,2016-01-01
1870,520,14,Advanced,2014-01-01
1871,520,15,Advanced,2014-01-01
1872,520,12,Advanced,2014-01-01
1873,520,23,Advanced,2014-01-01
1874,521,34,Advanced,2012-01-01
1875,521,28,Advanced,2012-01-01
1876,521,24,Advanced,2012-01-01
1877,521,17,Advanced,2012-01-01
1878,522,34,Intermediate,2018-01-01
1879,522,28,Intermediate,2018-01-01
1880,522,24,Intermediate,2018-01-01
1881,522,17,Intermediate,2018-01-01
1882,523,14,Intermediate,2020-01-01
1883,523,15,Intermediate,2020-01-01
1884,523,12,Intermediate,2020-01-01
1885,523,23,Intermediate,2020-01-01
1886,524,15,Expert,2004-01-01
1887,524,23,Expert,2004-01-01
1888,524,14,Expert,2004-01-01
1889,525,13,Advanced,2015-01-01
1890,525,17,Advanced,2015-01-01
1891,525,34,Advanced,2015-01-01
1892,526,34,Intermediate,2020-01-01
1893,526,28,Intermediate,2020-01-01
1894,526,24,Intermediate,2020-01-01
1895,526,17,Intermediate,2020-01-01
1896,527,13,Expert,2004-01-01
1897,527,17,Expert,2004-01-01
1898,527,34,Expert,2004-01-01
1899,528,34,Advanced,2014-01-01
1900,528,28,Advanced,2014-01-01
1901,528,24,Advanced,2014-01-01
1902,528,17,Advanced,2014-01-01
1903,529,34,Expert,2006-01-01
1904,529,28,Expert,2006-01-01
1905,529,24,Expert,2006-01-01
1906,529,17,Expert,2006-01-01
1907,530,13,Advanced,2014-01-01
1908,530,17,Advanced,2014-01-01
1909,530,34,Advanced,2014-01-01
1910,531,33,Advanced,2015-01-01
1911,531,35,Advanced,2015-01-01
1912,531,8,Advanced,2015-01-01
1913,531,27,Advanced,2015-01-01
1914,532,16,Advanced,2014-01-01
1915,532,17,Advanced,2014-01-01
1916,532,26,Advanced,2014-01-01
1917,533,34,Expert,2004-01-01
1918,533,28,Expert,2004-01-01
1919,533,24,Expert,2004-01-01
1920,533,17,Expert,2004-01-01
1921,534,34,Expert,2004-01-01
1922,534,28,Expert,2004-01-01
1923,534,24,Expert,2004-01-01
1924,534,17,Expert,2004-01-01
1925,535,16,Expert,1992-01-01
1926,535,17,Expert,1992-01-01
1927,535,26,Expert,1992-01-01
1928,536,35,Expert,2001-01-01
1929,536,18,Expert,2001-01-01
1930,536,8,Expert,2001-01-01
1931,536,32,Expert,2001-01-01
1932,537,34,Advanced,2014-01-01
1933,537,28,Advanced,2014-01-01
1934,537,24,Advanced,2014-01-01
1935,537,17,Advanced,2014-01-01
1936,538,33,Advanced,2015-01-01
1937,538,35,Advanced,2015-01-01
1938,538,8,Advanced,2015-01-01
1939,538,27,Advanced,2015-01-01
1940,539,35,Expert,2002-01-01
1941,539,18,Expert,2002-01-01
1942,539,8,Expert,2002-01-01
1943,539,32,Expert,2002-01-01
1944,540,34,Intermediate,2020-01-01
1945,540,17,Intermediate,2020-01-01
1946,540,24,Intermediate,2020-01-01
1947,541,14,Advanced,2014-01-01
1948,541,15,Advanced,2014-01-01
1949,541,12,Advanced,2014-01-01
1950,541,23,Advanced,2014-01-01
1951,542,16,Advanced,2014-01-01
1952,542,17,Advanced,2014-01-01
1953,542,26,Advanced,2014-01-01
1954,543,33,Advanced,2014-01-01
1955,543,35,Advanced,2014-01-01
1956,543,8,Advanced,2014-01-01
1957,543,27,Advanced,2014-01-01
1958,544,15,Advanced,2015-01-01
1959,544,23,Advanced,2015-01-01
1960,544,14,Advanced,2015-01-01
1961,545,34,Expert,1996-01-01
1962,545,28,Expert,1996-01-01
1963,545,24,Expert,1996-01-01
1964,545,17,Expert,1996-01-01
1965,546,34,Advanced,2014-01-01
1966,546,28,Advanced,2014-01-01
1967,546,24,Advanced,2014-01-01
1968,546,17,Advanced,2014-01-01
1969,547,34,Beginner,2023-01-01
1970,547,17,Beginner,2023-01-01
1971,547,24,Beginner,2023-01-01
1972,548,14,Advanced,2017-01-01
1973,548,15,Advanced,2017-01-01
1974,548,12,Advanced,2017-01-01
1975,548,23,Advanced,2017-01-01
1976,549,34,Advanced,2017-01-01
1977,549,28,Advanced,2017-01-01
1978,549,24,Advanced,2017-01-01
1979,549,17,Advanced,2017-01-01
1980,550,13,Advanced,2014-01-01
1981,550,17,Advanced,2014-01-01
1982,550,34,Advanced,2014-01-01
1983,551,15,Intermediate,2019-01-01
1984,551,23,Intermediate,2019-01-01
1985,551,14,Intermediate,2019-01-01
1986,552,32,Advanced,2012-01-01
1987,552,26,Advanced,2012-01-01
1988,552,7,Advanced,2012-01-01
1989,553,13,Expert,1994-01-01
1990,553,17,Expert,1994-01-01
1991,553,34,Expert,1994-01-01
1992,554,14,Intermediate,2019-01-01
1993,554,15,Intermediate,2019-01-01
1994,554,12,Intermediate,2019-01-01
1995,554,23,Intermediate,2019-01-01
1996,555,13,Advanced,2015-01-01
1997,555,17,Advanced,2015-01-01
1998,555,34,Advanced,2015-01-01
1999,556,34,Beginner,2022-01-01
2000,556,17,Beginner,2022-01-01
2001,556,24,Beginner,2022-01-01
2002,557,15,Expert,2005-01-01
2003,557,23,Expert,2005-01-01
2004,557,14,Expert,2005-01-01
2005,558,13,Expert,2008-01-01
2006,558,17,Expert,2008-01-01
2007,558,34,Expert,2008-01-01
2008,559,15,Advanced,2014-01-01
2009,559,23,Advanced,2014-01-01
2010,559,14,Advanced,2014-01-01
2011,560,14,Intermediate,2018-01-01
2012,560,15,Intermediate,2018-01-01
2013,560,12,Intermediate,2018-01-01
2014,560,23,Intermediate,2018-01-01
2015,561,33,Advanced,2017-01-01
2016,561,35,Advanced,2017-01-01
2017,561,8,Advanced,2017-01-01
2018,561,27,Advanced,2017-01-01
2019,562,35,Expert,1990-01-01
2020,562,18,Expert,1990-01-01
2021,562,8,Expert,1990-01-01
2022,562,32,Expert,1990-01-01
2023,563,14,Advanced,2014-01-01
2024,563,15,Advanced,2014-01-01
2025,563,12,Advanced,2014-01-01
2026,563,23,Advanced,2014-01-01
2027,564,34,Intermediate,2018-01-01
2028,564,28,Intermediate,2018-01-01
2029,564,24,Intermediate,2018-01-01
2030,564,17,Intermediate,2018-01-01
2031,565,34,Advanced,2015-01-01
2032,565,17,Advanced,2015-01-01
2033,565,24,Advanced,2015-01-01
2034,566,14,Beginner,2022-01-01
2035,566,15,Beginner,2022-01-01
2036,566,12,Beginner,2022-01-01
2037,566,23,Beginner,2022-01-01
2038,567,34,Advanced,2016-01-01
2039,567,28,Advanced,2016-01-01
2040,567,24,Advanced,2016-01-01
2041,567,17,Advanced,2016-01-01
2042,568,34,Intermediate,2018-01-01
2043,568,28,Intermediate,2018-01-01
2044,568,24,Intermediate,2018-01-01
2045,568,17,Intermediate,2018-01-01
2046,569,35,Expert,2000-01-01
2047,569,18,Expert,2000-01-01
2048,569,8,Expert,2000-01-01
2049,569,32,Expert,2000-01-01
2050,570,34,Advanced,2014-01-01
2051,570,28,Advanced,2014-01-01
2052,570,24,Advanced,2014-01-01
2053,570,17,Advanced,2014-01-01
2054,571,14,Intermediate,2019-01-01
2055,571,15,Intermediate,2019-01-01
2056,571,12,Intermediate,2019-01-01
2057,571,23,Intermediate,2019-01-01
2058,572,15,Intermediate,2019-01-01
2059,572,23,Intermediate,2019-01-01
2060,572,14,Intermediate,2019-01-01
2061,573,13,Advanced,2013-01-01
2062,573,17,Advanced,2013-01-01
2063,573,34,Advanced,2013-01-01
2064,574,34,Intermediate,2018-01-01
2065,574,28,Intermediate,2018-01-01
2066,574,24,Intermediate,2018-01-01
2067,574,17,Intermediate,2018-01-01
2068,575,14,Advanced,2014-01-01
2069,575,15,Advanced,2014-01-01
2070,575,12,Advanced,2014-01-01
2071,575,23,Advanced,2014-01-01
2072,576,33,Advanced,2015-01-01
2073,576,35,Advanced,2015-01-01
2074,576,8,Advanced,2015-01-01
2075,576,27,Advanced,2015-01-01
2076,577,34,Intermediate,2019-01-01
2077,577,28,Intermediate,2019-01-01
2078,577,24,Intermediate,2019-01-01
2079,577,17,Intermediate,2019-01-01
2080,578,14,Intermediate,2018-01-01
2081,578,15,Intermediate,2018-01-01
2082,578,12,Intermediate,2018-01-01
2083,578,23,Intermediate,2018-01-01
2084,579,33,Expert,2007-01-01
2085,579,35,Expert,2007-01-01
2086,579,8,Expert,2007-01-01
2087,579,27,Expert,2007-01-01
2088,580,14,Intermediate,2018-01-01
2089,580,15,Intermediate,2018-01-01
2090,580,12,Intermediate,2018-01-01
2091,580,23,Intermediate,2018-01-01
2092,581,34,Intermediate,2021-01-01
2093,581,17,Intermediate,2021-01-01
2094,581,24,Intermediate,2021-01-01
2095,582,15,Advanced,2017-01-01
2096,582,23,Advanced,2017-01-01
2097,582,14,Advanced,2017-01-01
2098,583,13,Advanced,2016-01-01
2099,583,17,Advanced,2016-01-01
2100,583,34,Advanced,2016-01-01
2101,584,34,Intermediate,2018-01-01
2102,584,28,Intermediate,2018-01-01
2103,584,24,Intermediate,2018-01-01
2104,584,17,Intermediate,2018-01-01
2105,585,35,Expert,2000-01-01
2106,585,18,Expert,2000-01-01
2107,585,8,Expert,2000-01-01
2108,585,32,Expert,2000-01-01
2109,586,15,Beginner,2023-01-01
2110,586,23,Beginner,2023-01-01
2111,586,14,Beginner,2023-01-01
2112,587,15,Beginner,2023-01-01
2113,587,23,Beginner,2023-01-01
2114,587,14,Beginner,2023-01-01
2115,588,15,Advanced,2015-01-01
2116,588,23,Advanced,2015-01-01
2117,588,14,Advanced,2015-01-01
2118,589,16,Expert,1994-01-01
2119,589,17,Expert,1994-01-01
2120,589,26,Expert,1994-01-01
2121,590,15,Beginner,2023-01-01
2122,590,23,Beginner,2023-01-01
2123,590,14,Beginner,2023-01-01
2124,591,16,Expert,2010-01-01
2125,591,17,Expert,2010-01-01
2126,591,26,Expert,2010-01-01
2127,592,34,Intermediate,2018-01-01
2128,592,28,Intermediate,2018-01-01
2129,592,24,Intermediate,2018-01-01
2130,592,17,Intermediate,2018-01-01
2131,593,35,Expert,1998-01-01
2132,593,18,Expert,1998-01-01
2133,593,8,Expert,1998-01-01
2134,593,32,Expert,1998-01-01
2135,594,33,Advanced,2014-01-01
2136,594,35,Advanced,2014-01-01
2137,594,8,Advanced,2014-01-01
2138,594,27,Advanced,2014-01-01
2139,595,14,Advanced,2014-01-01
2140,595,15,Advanced,2014-01-01
2141,595,12,Advanced,2014-01-01
2142,595,23,Advanced,2014-01-01
2143,596,16,Expert,1984-01-01
2144,596,17,Expert,1984-01-01
2145,596,26,Expert,1984-01-01
2146,597,14,Advanced,2017-01-01
2147,597,15,Advanced,2017-01-01
2148,597,12,Advanced,2017-01-01
2149,597,23,Advanced,2017-01-01
2150,598,33,Advanced,2016-01-01
2151,598,35,Advanced,2016-01-01
2152,598,8,Advanced,2016-01-01
2153,598,27,Advanced,2016-01-01
2154,599,14,Intermediate,2019-01-01
2155,599,15,Intermediate,2019-01-01
2156,599,12,Intermediate,2019-01-01
2157,599,23,Intermediate,2019-01-01
2158,600,32,Advanced,2016-01-01
2159,600,26,Advanced,2016-01-01
2160,600,7,Advanced,2016-01-01
2161,601,33,Expert,2010-01-01
2162,601,35,Expert,2010-01-01
2163,601,8,Expert,2010-01-01
2164,601,27,Expert,2010-01-01
2165,602,15,Advanced,2014-01-01
2166,602,23,Advanced,2014-01-01
2167,602,14,Advanced,2014-01-01
2168,603,33,Advanced,2012-01-01
2169,603,35,Advanced,2012-01-01
2170,603,8,Advanced,2012-01-01
2171,603,27,Advanced,2012-01-01
2172,604,14,Beginner,2023-01-01
2173,604,15,Beginner,2023-01-01
2174,604,12,Beginner,2023-01-01
2175,604,23,Beginner,2023-01-01
2176,605,33,Advanced,2014-01-01
2177,605,35,Advanced,2014-01-01
2178,605,8,Advanced,2014-01-01
2179,605,27,Advanced,2014-01-01
2180,606,13,Expert,2011-01-01
2181,606,17,Expert,2011-01-01
2182,606,34,Expert,2011-01-01
2183,607,14,Intermediate,2018-01-01
2184,607,15,Intermediate,2018-01-01
2185,607,12,Intermediate,2018-01-01
2186,607,23,Intermediate,2018-01-01
2187,608,34,Advanced,2015-01-01
2188,608,28,Advanced,2015-01-01
2189,608,24,Advanced,2015-01-01
2190,608,17,Advanced,2015-01-01
2191,609,34,Advanced,2012-01-01
2192,609,28,Advanced,2012-01-01
2193,609,24,Advanced,2012-01-01
2194,609,17,Advanced,2012-01-01
2195,610,16,Expert,2002-01-01
2196,610,17,Expert,2002-01-01
2197,610,26,Expert,2002-01-01
2198,611,16,Advanced,2015-01-01
2199,611,17,Advanced,2015-01-01
2200,611,26,Advanced,2015-01-01
2201,612,33,Expert,2007-01-01
2202,612,35,Expert,2007-01-01
2203,612,8,Expert,2007-01-01
2204,612,27,Expert,2007-01-01
2205,613,34,Advanced,2016-01-01
2206,613,28,Advanced,2016-01-01
2207,613,24,Advanced,2016-01-01
2208,613,17,Advanced,2016-01-01
2209,614,32,Intermediate,2020-01-01
2210,614,26,Intermediate,2020-01-01
2211,614,7,Intermediate,2020-01-01
2212,615,14,Advanced,2016-01-01
2213,615,15,Advanced,2016-01-01
2214,615,12,Advanced,2016-01-01
2215,615,23,Advanced,2016-01-01
2216,616,14,Beginner,2024-01-01
2217,616,15,Beginner,2024-01-01
2218,616,12,Beginner,2024-01-01
2219,616,23,Beginner,2024-01-01
2220,617,35,Expert,1995-01-01
2221,617,18,Expert,1995-01-01
2222,617,8,Expert,1995-01-01
2223,617,32,Expert,1995-01-01
2224,618,13,Advanced,2014-01-01
2225,618,17,Advanced,2014-01-01
2226,618,34,Advanced,2014-01-01
2227,619,14,Intermediate,2018-01-01
2228,619,15,Intermediate,2018-01-01
2229,619,12,Intermediate,2018-01-01
2230,619,23,Intermediate,2018-01-01
2231,620,34,Advanced,2015-01-01
2232,620,28,Advanced,2015-01-01
2233,620,24,Advanced,2015-01-01
2234,620,17,Advanced,2015-01-01
2235,621,14,Intermediate,2018-01-01
2236,621,15,Intermediate,2018-01-01
2237,621,12,Intermediate,2018-01-01
2238,621,23,Intermediate,2018-01-01
2239,622,34,Expert,2006-01-01
2240,622,28,Expert,2006-01-01
2241,622,24,Expert,2006-01-01
2242,622,17,Expert,2006-01-01
2243,623,34,Advanced,2016-01-01
2244,623,28,Advanced,2016-01-01
2245,623,24,Advanced,2016-01-01
2246,623,17,Advanced,2016-01-01
2247,624,14,Advanced,2014-01-01
2248,624,15,Advanced,2014-01-01
2249,624,12,Advanced,2014-01-01
2250,624,23,Advanced,2014-01-01
2251,625,34,Expert,1989-01-01
2252,625,28,Expert,1989-01-01
2253,625,24,Expert,1989-01-01
2254,625,17,Expert,1989-01-01
2255,626,34,Expert,2006-01-01
2256,626,28,Expert,2006-01-01
2257,626,24,Expert,2006-01-01
2258,626,17,Expert,2006-01-01
2259,627,14,Advanced,2015-01-01
2260,627,15,Advanced,2015-01-01
2261,627,12,Advanced,2015-01-01
2262,627,23,Advanced,2015-01-01
2263,628,33,Expert,1993-01-01
2264,628,35,Expert,1993-01-01
2265,628,8,Expert,1993-01-01
2266,628,27,Expert,1993-01-01
2267,629,34,Advanced,2015-01-01
